FIPS,MSAID,MSANAME,ST,ALLCOMPLEV,EDCOMPLEV,HECOMPLEV,NBCOMPLEV,ALLCOMP,EDCOMP,HECOMP,NBCOMP,ED1Z,ED2Z,ED3Z,ED4Z,ED5Z,ED6Z,ED7Z,ED8Z,HE3Z,HE4Z,HE5Z,HE6Z,HE7Z,HE8Z,NB1Z,NB2Z,NB3Z,NB4Z,NB5Z,OL1,OL2,OL3,OL4,OL5,OL6,OL7
26099262700,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Moderate,Very High,-0.056873,-0.650918,-0.00737,0.487668,-0.27712,-1.34527,-0.16023,-0.17349,-0.46005,-1.28342,-0.27576,-1.232,-0.37891,-0.81863,0.12033,-0.52415,0.63835,0.91879,-0.14379,0.52913,0.64749,0.8397,0.56581,1152,37,674,321,1,81,38
26099262800,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Low,Moderate,High,-0.019593,-0.403169,0.081737,0.262652,-0.10707,0.1075,-0.13601,-0.30288,-1.22282,-0.05631,-0.27576,-1.232,-0.9874,-0.69849,0.14802,0.60855,0.64329,0.77645,0.10114,0.49962,0.06223,0.1232,0.52707,543,34,330,128,1,17,33
26099262900,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Very Low,Low,Low,-0.27723,-0.683731,-0.09459,-0.05337,-1.38256,-1.10888,-1.18593,-1.04589,1.28729,-0.52612,-0.27576,-1.232,0.05573,-0.96199,0.13054,0.05327,0.29578,-0.14087,-0.72473,0.0144,-0.51986,0.54395,0.41939,1056,25,767,151,5,32,76
26099263200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Low,-0.514474,-0.886437,-0.336715,-0.32027,-2.1199,-1.34191,-0.57157,-0.3712,-1.02727,-1.28342,-0.27576,-0.10047,-0.07466,-0.99821,-0.04882,0.23486,-0.53393,-0.59953,-0.49722,-0.71004,-0.91159,0.03115,0.48635,852,47,456,235,4,45,65
26099263400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,Low,Moderate,-0.025456,-0.15014,-0.084775,0.158546,-0.2968,-0.41467,-0.68636,-0.39789,0.30056,0.67027,-0.27576,-0.10047,-0.37891,-0.89964,-0.28973,0.69761,0.70849,-0.34647,-0.7464,0.56995,0.03741,0.21369,0.71808,870,27,583,114,12,87,47
26099263700,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Low,Low,Very Low,-0.465083,-0.564974,-0.134708,-0.695566,-1.00936,-1.06346,-0.8553,-0.68513,0.0097,-0.16283,-0.27576,-0.47765,-0.25721,-0.90324,-0.30192,0.85653,0.30222,-0.50463,-1.13584,-0.50732,-0.8703,-1.44406,0.47969,1312,51,628,369,1,156,107
26099263800,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Low,Low,-0.537923,-1.057939,-0.267647,-0.288184,-1.37935,-1.34191,-0.94608,-0.80936,-1.57281,-1.28342,-0.27576,-0.85482,-0.07466,-0.95769,-0.05742,0.64738,-0.45325,-0.71024,-0.77985,-1.04488,-0.5026,0.52365,0.36276,982,54,398,367,7,54,102
26099263900,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Very Low,-0.64777,-0.694183,-0.453958,-0.795168,-1.14135,-1.34191,-0.94608,-0.80936,-1.16383,-1.28342,-0.27576,1.40825,-0.9874,-1.00107,-0.11452,0.56744,-0.63612,-0.55208,-1.28608,-0.92669,-0.98884,-1.13007,0.35584,1174,63,543,440,10,34,84
26099264000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Low,Low,-0.508508,-0.900963,-0.30291,-0.32165,-1.13959,-1.34191,-0.94608,-0.80936,-0.93393,-1.28342,-0.27576,-0.47765,0.22958,-1.0406,-0.09561,0.86637,-0.75064,-1.02656,-0.39638,-0.99834,-0.70918,0.22148,0.27417,645,20,208,307,9,31,70
26099264200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Very Low,Moderate,Low,-0.418859,-0.88668,0.072777,-0.442674,-0.92078,-1.07208,-1.33043,-1.29102,-1.1996,-0.52612,-0.27576,-0.47765,0.83807,-0.71448,0.12766,0.67726,-0.14538,-0.34647,-1.07017,-0.34617,-0.08154,-0.95951,0.24402,1182,54,649,348,17,30,84
26099267600,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Low,Moderate,High,-0.048233,-0.442446,-0.038627,0.336374,-0.3253,0.16402,-0.13601,-0.30288,-1.37533,-0.05631,-0.27576,-1.232,-0.9874,-0.82263,0.17607,-0.34227,0.82568,0.91879,-0.04138,0.93249,0.48104,-0.27293,0.58265,306,2,243,19,0,26,16
26099268000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Low,Moderate,High,0.071567,-0.221609,0.049307,0.387004,-0.5584,-0.3673,-0.68636,-0.39789,-0.05696,0.67027,-0.27576,-0.10047,-0.07466,-0.69746,-0.11563,0.17667,0.48352,0.5234,0.41104,0.3256,0.3309,0.22794,0.63954,1101,27,830,130,7,32,75
26099268100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Moderate,Moderate,Low,-0.099754,-0.091349,0.031162,-0.239076,-0.64537,-0.3673,-0.68636,-0.39789,-0.96636,0.67027,2.89422,-1.232,-0.07466,-0.89038,-0.1776,0.92341,0.45217,-0.04597,-0.3894,-0.45776,0.33157,-1.38651,0.70672,668,24,378,196,0,33,37
26099268300,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Moderate,Very Low,-0.490294,-0.79587,-0.040895,-0.634116,-1.83238,-1.50334,-0.94608,-0.80936,0.76103,-1.28342,-0.27576,-0.47765,0.57729,-0.9228,0.12979,0.81564,-0.41974,-0.42555,-0.94028,-0.9377,-0.32301,-1.20983,0.24024,923,48,376,371,7,29,92
26099268400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Low,Low,Very Low,-0.447377,-0.51375,-0.249698,-0.578682,-1.60639,-1.38105,-0.16023,-0.17349,-1.01509,-1.28342,-0.27576,1.78543,-0.32359,-1.02948,-0.26095,0.39669,-0.21907,-0.06179,-2.88383,-0.06911,-0.80219,0.45963,0.40209,917,23,581,218,4,26,65
26099982000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Moderate,Low,Very High,0.227579,0.011235,-0.271837,0.94334,-0.22885,0.16764,0.24279,0.33629,0,0.32542,-0.27576,-0.47765,-0.25721,-0.79481,-0.01521,-0.44016,-0.90008,0.77645,0.59016,1.09687,1.51362,0.93397,0.58208,1,0,1,0,0,0,0
26099982200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Low,Low,Very Low,-0.952238,-0.21546,-0.08275,-2.558504,2.5508,-1.06346,-0.8553,-0.68513,0,-0.16283,-0.27576,-1.232,0.83807,-1.08309,-0.22567,0.43138,0,-0.45719,0.13537,-5.18145,-8.22494,0,0.4785,4,0,2,1,0,1,0
26099982300,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Moderate,Very High,Very High,0.405303,0.041936,0.522173,0.6518,0.76503,-0.18546,-0.06753,-0.12574,0,0.32542,-0.27576,-0.10047,0.22958,-0.47187,0.18264,0.19529,1.272,1.7254,1.45332,-0.5355,1.51362,0,0.82756,2,0,0,2,0,0,0
26163500100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,High,Very Low,-0.613894,-0.91535,0.171485,-1.097816,-0.83641,-1.55158,-2.14342,-1.44463,-0.31422,-1.03349,-0.27576,0.27671,0.83807,0.20787,0.18481,0.20373,-0.42286,0.01729,-2.10127,-1.2287,-1.46004,-0.8273,0.12823,1398,16,36,1314,2,0,30
26163500200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Low,Very Low,-0.69274,-1.116164,-0.178102,-0.783956,-0.14381,-1.4937,-2.11566,-1.48729,-1.52478,-1.03349,-0.27576,-0.85482,-0.9874,-0.11981,0.18104,0.6,-0.31689,-0.42555,-1.99287,-0.91877,-0.28167,-0.83313,0.10666,1064,4,22,1016,1,1,20
26163500300,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Low,Very Low,-0.751428,-0.983868,-0.250153,-1.020262,-1.17876,-1.4931,-2.11566,-1.48729,-1.31795,-1.03349,-0.27576,1.03107,0.22958,-0.0876,0.18362,0.74986,-2.05593,-0.52045,-1.86223,-1.03886,-1.64849,-0.52233,-0.0294,1112,12,16,1002,3,46,33
26163500400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Very Low,-1.011489,-1.234455,-0.41124,-1.388772,-1.89333,-1.3719,-2.26584,-1.68738,-2.00183,-1.03349,-0.27576,0.65389,1.44656,-0.11042,0.18435,-0.51412,-2.68449,-0.78932,-0.34736,-3.18848,-2.14793,-0.98614,-0.27395,561,13,3,531,5,0,9
26163500500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Very Low,-0.789079,-1.095743,-0.448162,-0.823334,-1.6153,-1.14046,-2.20081,-1.54774,-0.47473,-1.03349,-0.27576,-0.47765,0.22958,0.16366,0.18481,-0.21971,-2.22636,-0.82095,-1.04055,-0.72359,-0.83345,-1.25661,-0.26247,743,4,13,715,5,0,6
26163500600,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Low,Very Low,-0.535372,-0.904185,-0.105503,-0.596428,-1.24552,-1.21997,-2.14342,-1.44463,-1.27894,-1.03349,-0.27576,1.40825,0.83807,0.0502,0.18459,0.51314,-1.66694,-0.55208,-1.25454,-1.66885,0.05627,0.03039,-0.14541,1262,6,14,1182,2,13,45
26163500700,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Moderate,Very Low,-0.426861,-0.525735,0.123742,-0.87859,-0.23913,-1.22731,-2.20081,-1.54774,1.28729,-1.03349,-0.27576,1.03107,0.83807,0.53362,0.18481,-0.17708,-0.55936,-0.07761,-1.84109,-0.63552,-1.10516,-0.72825,-0.08293,1484,14,30,1376,0,0,64
26163500800,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,High,Very Low,-0.503934,-0.698982,0.23651,-1.04933,-0.49959,-1.36988,-1.56061,-1.41709,0.66503,-1.03349,-0.27576,-0.10047,-0.07466,0.73016,0.18481,0.7883,-0.35337,0.14382,-1.44009,-0.47542,-2.60255,-0.51662,-0.21197,797,2,15,771,1,0,8
26163500900,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Low,Moderate,Very Low,-0.538178,-0.563626,-0.023378,-1.027528,-0.96192,-1.47457,-1.35466,-1.34979,1.28729,-1.03349,-0.27576,0.65389,-0.17608,0.43497,0.18481,-0.0282,-0.57306,0.01729,-1.34413,-1.14032,-1.36069,-1.09257,-0.19993,1265,18,6,1210,1,0,30
26163501000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Low,Low,Very Low,-0.583084,-0.617735,-0.202418,-0.9291,-0.31095,-1.22633,-1.35466,-1.34979,0.33239,-1.03349,-0.27576,0.27671,-0.32359,0.25489,0.18481,-0.37642,-0.70262,-0.25158,-1.84314,-1.47598,-0.61468,-0.45762,-0.25408,1103,11,3,1060,1,0,28
26163501100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Very Low,-0.988689,-0.802796,-0.443345,-1.719926,-1.06829,-1.43656,-0.73106,-1.09056,-0.68618,-1.03349,-0.27576,-0.10047,-0.37891,-0.07188,0.18466,-0.47549,-1.20821,-0.71024,-2.11328,-2.18669,-1.74869,-2.18779,-0.36318,1151,6,6,1114,1,0,24
26163501200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Very Low,-0.816705,-0.737716,-0.562045,-1.150354,-0.99325,-1.26505,-0.73106,-1.09056,-0.41209,-1.03349,-0.27576,-0.10047,-0.37891,0.04301,0.18479,-0.34926,-1.94024,-0.93166,-1.68306,-1.52817,-0.5745,-1.58596,-0.38008,584,1,6,568,1,0,8
26163501300,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Low,Very Low,Very Low,-0.78079,-0.652275,-0.357877,-1.332218,-0.67581,-1.27324,-1.08196,-1.15672,0.37925,-1.03349,-0.27576,-0.10047,-0.07466,-0.14142,0.1749,0.33094,-1.9482,-0.48882,-1.88445,-1.50081,-1.68736,-1.07038,-0.51809,1285,5,3,1246,9,0,22
26163501400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Moderate,Low,Very Low,-0.36571,-0.123823,-0.095397,-0.87791,0.7098,-1.26505,-0.73106,-1.09056,1.28729,-1.03349,-0.27576,1.40825,0.00831,0.26817,0.18481,-0.34077,-0.61529,-0.07761,-2.44437,0.26482,-0.82563,-0.93056,-0.45381,1151,16,25,1074,0,0,36
26163501500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Very Low,High,Low,-0.303286,-0.862537,0.251443,-0.298764,-0.53982,-1.36988,-1.56061,-1.41709,-0.60318,-1.03349,-0.27576,-0.10047,0.3817,0.75333,0.18481,0.69199,-0.61535,0.11218,-1.25971,0.02021,-0.42676,0.52716,-0.35472,1304,17,39,1213,4,2,29
26163501600,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Very High,Very Low,-0.233022,-0.407164,0.352777,-0.644678,0.25705,-1.22273,-1.04394,-1.20343,0.98828,-1.03349,-0.27576,0.27671,0.83807,0.69218,0.18481,0.84678,-0.76297,0.31779,-0.90673,-0.39239,-1.1095,-0.35253,-0.46224,567,17,34,490,0,0,26
26163501700,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Low,High,Very Low,-0.630383,-0.458832,0.256365,-1.688682,-1.17998,-1.13013,-1.07152,-1.29814,1.28729,-1.03349,-0.27576,1.03107,1.09886,0.42759,0.18481,0.53072,-0.92668,0.22289,-0.42564,-1.59384,-2.38181,-3.46106,-0.58106,589,8,40,499,2,0,40
26163501800,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Moderate,High,Low,-0.070346,-0.111439,0.31579,-0.41539,0.64891,-1.07246,-0.6669,-1.18735,1.28729,-1.03349,-0.27576,1.40825,1.75081,0.05886,0.18141,0.44637,-0.68653,0.14382,-1.67432,0.21763,0.40322,-0.39896,-0.62452,1171,24,63,1013,2,2,67
26163501900,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Moderate,Very Low,-0.66115,-0.786722,0.044205,-1.240932,-0.9926,-1.07246,-1.1257,-1.25833,-0.81215,-1.03349,-0.27576,0.27671,2.66355,-0.18481,0.16655,-0.10604,-1.70612,-0.5679,-1.95107,-1.46656,-0.6087,-1.54527,-0.63306,992,7,9,950,3,1,22
26163502000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Very Low,-0.843436,-0.747529,-0.390435,-1.392344,-0.37957,-1.07246,-1.1257,-1.25833,-0.35727,-1.03349,-0.27576,-0.47765,0.22958,-0.35382,0.15787,0.2843,-2.09264,-0.5679,-1.58391,-1.19834,-1.55456,-1.98642,-0.63849,861,4,17,816,3,0,21
26163503100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Low,Very Low,-0.724422,-0.883015,-0.247092,-1.04316,-0.72237,-1.49184,-1.89773,-1.44649,0.28121,-1.03349,-0.27576,-0.47765,-0.9874,-0.49794,0.16405,0.54386,0.10001,-0.80513,-1.95462,-0.53369,-1.26674,-1.54762,0.08687,869,4,7,840,0,7,11
26163503200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Low,Very Low,-0.747175,-0.854101,-0.240377,-1.147046,-0.9652,-1.42366,-2.34674,-1.5976,1.28729,-1.03349,-0.27576,-0.47765,0.83807,-0.96551,0.14786,0.43715,-1.15796,-0.74187,-1.40999,-1.56243,-2.26402,-0.60202,0.10323,1415,12,12,1339,2,10,40
26163503300,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Low,Very Low,-0.939967,-1.052164,-0.280343,-1.487394,-1.02983,-1.44169,-2.4532,-1.59787,-0.485,-1.03349,-0.27576,-0.10047,0.22958,-0.75003,0.16139,0.52791,-1.06159,-0.78932,-2.2163,-1.3827,-1.62372,-2.19749,-0.01676,1462,3,17,1402,1,10,29
26163503400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Low,Very Low,-0.584635,-1.079166,-0.179943,-0.494796,-1.7015,-1.36808,-2.34674,-1.5976,0.92184,-1.03349,-0.27576,-1.232,1.44656,-0.4652,0.17673,0.55403,-1.97083,-0.82095,-1.1344,0.03751,-1.33285,0.00331,-0.04755,517,7,7,433,0,57,13
26163503500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Low,Very Low,Very Low,-0.968419,-0.647534,-0.41695,-1.840772,-1.27054,-1.21806,-2.50142,-1.57654,1.28729,-1.03349,-0.27576,1.40825,0.47298,-0.46951,0.1706,0.40491,-2.37044,-0.71024,-1.47517,-2.54307,-1.57875,-3.44369,-0.16318,1354,9,15,1240,1,56,33
26163503600,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Moderate,Very Low,-0.715843,-0.953588,0.119572,-1.313512,-1.44638,-1.26074,-2.50142,-1.57654,-0.94262,-1.03349,-0.27576,1.40825,2.66355,-0.35802,0.18328,0.55689,-1.52314,-0.80513,-1.05156,-1.00044,-1.41313,-2.86202,-0.24041,541,2,5,446,1,69,18
26163503900,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Very Low,-0.942905,-0.860275,-0.538995,-1.429444,-1.48328,-1.30998,-1.93756,-1.65177,1.28729,-1.03349,-0.27576,-0.47765,0.22958,-0.46601,0.18455,-0.3294,-2.01592,-0.83677,-0.8665,-0.50436,-2.54084,-2.81526,-0.42026,646,1,2,629,0,0,14
26163504000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Very Low,-0.971634,-1.2742,-0.410745,-1.229956,-0.37757,-1.31973,-2.26584,-1.68738,-2.00183,-1.03349,-0.27576,-1.232,0.83807,-0.22115,0.18473,-0.95784,-1.47151,-0.83677,-1.27441,-1.08394,-1.49493,-1.91489,-0.38161,426,3,0,416,1,0,6
26163504100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Very Low,-1.100222,-1.115046,-0.564737,-1.620882,-1.45718,-1.11158,-2.21142,-1.68708,0.08814,-1.03349,-0.27576,-1.232,-0.07466,-0.09328,0.18472,-0.81237,-1.86678,-0.72605,-0.85934,-3.37489,-1.38391,-2.11687,-0.3694,472,3,9,445,0,0,15
26163504200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Very Low,-0.939508,-1.095393,-0.592097,-1.131034,-1.42551,-1.3534,-2.38247,-1.68632,0.24863,-1.03349,-0.27576,-0.85482,-0.07466,-0.38339,0.18451,-0.11611,-2.43688,-0.72605,-0.80342,-1.9289,-0.65051,-1.81546,-0.45688,775,6,0,751,0,0,18
26163504300,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Very Low,-0.851002,-1.211019,-0.418167,-0.923822,-1.54267,-1.28369,-2.2794,-1.68729,-0.73103,-1.03349,-0.27576,-0.85482,0.47298,-0.60953,0.18453,-0.0538,-1.6506,-0.85258,-0.73887,-1.2978,-0.94638,-1.14152,-0.49454,804,10,4,760,0,4,26
26163504400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Very Low,-0.86752,-0.806547,-0.590027,-1.205986,-1.27092,-1.28369,-1.81632,-1.58184,1.28729,-1.03349,-0.27576,-0.47765,0.22958,-0.85236,0.18447,0.26117,-2.44718,-0.91584,-0.61205,-1.41378,-2.13453,-1.3583,-0.51127,556,2,0,552,0,0,2
26163504700,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Low,Very Low,-0.487065,-0.714148,-0.21478,-0.532266,-1.0603,-1.08809,-1.48189,-1.38082,0.33046,-1.03349,-0.27576,0.27671,0.83807,-0.74465,0.08418,0.5385,-1.21546,-0.78932,0.59531,-1.58173,0.09057,-2.00534,0.23986,548,4,1,538,0,0,5
26163504800,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Very Low,-1.146122,-0.978555,-0.485263,-1.974548,-2.02732,-1.31181,-1.57516,-1.62802,0.50077,-1.03349,-0.27576,-0.47765,-0.07466,-0.64017,0.08513,0.27889,-1.78727,-0.7735,0.05695,-2.55381,-4.69021,-2.42674,-0.25893,188,1,0,185,0,0,2
26163504900,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,High,Very Low,-0.355806,-0.597269,0.21555,-0.6857,-0.75792,-1.23258,-1.69101,-1.35139,1.28729,-1.03349,-0.27576,0.27671,1.75081,-0.80786,0.16209,0.92341,0.18069,-0.91584,-0.83072,-0.75402,-1.03176,-0.68975,-0.12225,930,4,10,900,0,0,16
26163505000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Low,Very Low,-1.013292,-0.898118,-0.192715,-1.949044,-1.24222,-1.10799,-2.04165,-1.38336,0,-1.03349,-0.27576,-0.10047,1.44656,-0.79832,0.16834,0.46807,-1.46183,-0.97911,-1.67959,-1.11594,-3.9516,-3.07477,0.07668,413,0,2,406,0,0,5
26163505100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Low,Low,Very Low,-0.493215,-0.577484,-0.094467,-0.807696,-1.40447,-1.34713,-1.51299,-1.36439,1.28729,-1.03349,-0.27576,1.03107,1.29444,-0.68359,-0.11251,0.59757,-0.66779,-0.99492,-0.5411,-1.69454,-1.55778,-0.38658,0.14152,992,6,20,948,4,0,14
26163505200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Low,Very Low,-0.894214,-1.108426,-0.305222,-1.268994,-1.32965,-1.25504,-2.04764,-1.58748,-0.8607,-1.03349,-0.27576,-0.47765,0.22958,-0.46735,0.1767,0.23016,-1.10039,-0.90003,-0.76366,-1.21925,-1.51563,-2.49737,-0.34906,932,4,4,894,2,0,28
26163505400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Very Low,-1.083248,-1.039716,-0.339695,-1.870334,-1.52486,-1.30306,-2.04764,-1.58748,-1.57651,-1.03349,-0.27576,1.03107,0.83807,-0.3068,0.18374,-0.08088,-1.93043,-0.74187,-3.10696,-2.02748,-1.97352,-1.90067,-0.34304,889,8,1,843,0,21,16
26163505500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Very Low,-0.816914,-0.880822,-0.440857,-1.129064,-1.99286,-1.35221,-1.47906,-1.56709,0,-1.03349,-0.27576,0.65389,0.47298,-1.04929,0.12779,0.48341,-1.79582,-0.88421,0.16571,-1.90077,-1.36439,-2.09159,-0.45428,336,3,0,318,8,0,7
26163506100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Very Low,-0.860578,-0.771191,-0.632243,-1.1783,-0.86557,-1.39657,-1.12905,-1.2766,-0.09202,-1.03349,-0.27576,-0.10047,-0.9874,-1.11628,0.00199,0.06623,-0.8896,-0.8684,-1.36949,-0.70716,-2.38181,-1.66627,0.23323,562,4,9,522,6,4,17
26163506200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Low,Moderate,Very Low,-0.603823,-0.501966,0.015598,-1.325102,-0.91196,-1.33005,-1.12905,-1.2766,1.28729,-1.03349,-0.27576,0.65389,2.66355,-0.93455,0.00747,0.39869,-1.01501,-1.02656,-0.82765,-2.12987,-2.36435,-1.44184,0.1382,702,7,6,680,2,0,7
26163506300,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Low,Moderate,Very Low,-0.494744,-0.627246,0.004473,-0.861458,-0.9445,-1.23292,-1.12905,-1.2766,0.59764,-1.03349,-0.27576,0.27671,2.66355,-1.03829,0.10927,0.34346,-1.18275,-0.8684,-0.40723,-1.11034,-1.88156,-0.92502,0.01686,644,7,6,606,2,2,21
26163506400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Very Low,-0.84807,-1.105101,-0.720353,-0.718754,-1.61003,-1.54703,-1.63032,-1.135,0,-1.03349,-0.27576,-1.60918,-0.9874,-0.91715,0.17261,0.43103,-2.50076,-0.52045,-0.04523,-2.59943,-0.33243,-0.84378,0.2271,252,1,5,238,2,0,6
26163506500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Very Low,-0.759777,-0.744757,-0.521707,-1.012868,-1.25305,-1.30488,-1.37077,-1.15258,1.28729,-1.03349,-0.27576,-0.85482,-0.9874,-0.82193,0.10537,0.44637,-1.19404,-0.67861,-0.55309,-1.39787,-0.50572,-2.74667,0.13901,567,16,2,531,0,0,18
26163506600,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Very Low,-0.885589,-0.800319,-0.495397,-1.361052,-1.27973,-1.65261,-1.47388,-1.42539,0.83878,-1.03349,-0.27576,-0.10047,-0.9874,-0.93449,-0.00924,0.7944,-1.09378,-0.74187,-1.11189,-2.25018,-2.65818,-0.96616,0.18115,929,11,13,883,0,0,22
26163506700,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Low,Very Low,Very Low,-0.63638,-0.608812,-0.336113,-0.964214,-0.56506,-1.40018,-1.12905,-1.2766,1.28729,-1.03349,-0.27576,-0.47765,-0.9874,-0.99623,0.00746,0.92341,-0.25368,-0.71024,-0.91564,-0.8732,-2.27141,-1.02653,0.26571,336,3,0,325,0,1,7
26163507000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Low,Low,Very Low,-0.717442,-0.66289,-0.09725,-1.392186,-0.68177,-1.25234,-1.4628,-1.02943,1.28729,-1.03349,-0.27576,-0.85482,0.83807,-0.88645,0.15452,0.66718,-0.61495,-0.74187,-0.32832,-2.02855,-2.48291,-2.36765,0.2465,896,12,2,852,8,0,22
26163510600,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Very Low,-0.651353,-0.878451,-0.325358,-0.750248,-1.27394,-1.53137,-1.26576,-0.77631,-0.77051,-1.03349,-0.27576,-0.10047,-0.72662,-0.8074,0.13221,0.46549,-0.40049,-0.61534,0.02785,-2.28171,-1.26349,-0.65382,0.41993,1307,21,281,333,13,581,78
